end,label,match_type,sample_id,score,source,start,text
239,COST_CENTER,exact,exp_0249,0.99,rule,233,CC-275
262,INVOICE_ID,exact,exp_0249,0.99,rule,249,INV-2026-0288
307,EMAIL,exact,exp_0249,0.99,rule,283,marcus.reed@corp.example
326,PHONE_NUMBER,exact,exp_0249,0.99,rule,311,+1-415-555-0186
20,PERSON,exact,exp_0250,0.64,gliner_heuristic,9,John Miller
56,VENDOR,exact,exp_0250,0.56,gliner_heuristic,34,Embassy Suites Midtown
70,DATE,exact,exp_0250,0.99,rule,60,2026-04-16
119,AMOUNT,exact,exp_0250,0.99,rule,112,$612.40
139,EMPLOYEE_ID,exact,exp_0250,0.99,rule,133,E-4249
162,INVOICE_ID,exact,exp_0250,0.99,rule,149,INV-2026-0289
184,PROJECT_CODE,exact,exp_0250,0.99,rule,172,PC-ORBIT-518
204,COST_CENTER,exact,exp_0250,0.99,rule,198,CC-410
222,CARD_LAST4,exact,exp_0250,0.99,rule,218,5049
256,EMAIL,exact,exp_0250,0.99,rule,232,john.miller@corp.example
275,PHONE_NUMBER,exact,exp_0250,0.99,rule,260,+1-617-555-0142
20,PERSON,exact,exp_0251,0.64,gliner_heuristic,9,Daniel Chen
49,DATE,exact,exp_0251,0.99,rule,39,2026-04-07
74,VENDOR,exact,exp_0251,0.56,gliner_heuristic,59,Alaska Airlines
97,AMOUNT,exact,exp_0251,0.99,rule,88,"$1,150.35"
117,EMPLOYEE_ID,exact,exp_0251,0.99,rule,111,E-4250
140,INVOICE_ID,exact,exp_0251,0.99,rule,127,INV-2026-0290
162,PROJECT_CODE,exact,exp_0251,0.99,rule,150,PC-ORBIT-518
182,COST_CENTER,exact,exp_0251,0.99,rule,176,CC-730
214,EMAIL,exact,exp_0251,0.99,rule,190,daniel.chen@corp.example
237,PHONE_NUMBER,exact,exp_0251,0.99,rule,222,+1-408-555-0163
21,PERSON,exact,exp_0252,0.64,gliner_heuristic,9,Ava Thompson
60,AMOUNT,exact,exp_0252,0.99,rule,54,$28.55
74,DATE,exact,exp_0252,0.99,rule,64,2026-04-13
95,VENDOR,exact,exp_0252,0.56,gliner_heuristic,80,Metro Black Car
115,EMPLOYEE_ID,exact,exp_0252,0.99,rule,109,E-4251
138,INVOICE_ID,exact,exp_0252,0.99,rule,125,INV-2026-0291
156,CARD_LAST4,exact,exp_0252,0.99,rule,152,5051
189,EMAIL,exact,exp_0252,0.99,rule,164,ava.thompson@corp.example
212,PHONE_NUMBER,exact,exp_0252,0.99,rule,197,+1-646-555-0131
19,PERSON,exact,exp_0253,0.64,gliner_heuristic,9,Noah Patel
71,AMOUNT,exact,exp_0253,0.99,rule,64,$420.00
83,AMOUNT,exact,exp_0253,0.99,rule,77,$21.00
95,AMOUNT,exact,exp_0253,0.99,rule,89,$31.15
109,DATE,exact,exp_0253,0.99,rule,99,2026-04-07
157,INVOICE_ID,exact,exp_0253,0.99,rule,144,INV-2026-0292
181,PROJECT_CODE,exact,exp_0253,0.99,rule,167,PC-POLARIS-336
201,COST_CENTER,exact,exp_0253,0.99,rule,195,CC-410
221,EMPLOYEE_ID,exact,exp_0253,0.99,rule,215,E-4252
252,EMAIL,exact,exp_0253,0.99,rule,229,noah.patel@corp.example
275,PHONE_NUMBER,exact,exp_0253,0.99,rule,260,+1-202-555-0118
134,VENDOR,false_positive,exp_0253,0.56,gliner_heuristic,113,vendor Oakline Bistro
21,PERSON,exact,exp_0254,0.64,gliner_heuristic,9,Ava Thompson
84,VENDOR,exact,exp_0254,0.56,gliner_heuristic,79,Figma
101,DATE,exact,exp_0254,0.99,rule,91,2026-04-13
132,AMOUNT,exact,exp_0254,0.99,rule,123,"$1,520.00"
155,INVOICE_ID,exact,exp_0254,0.99,rule,142,INV-2026-0293
176,PROJECT_CODE,exact,exp_0254,0.99,rule,165,PC-NOVA-117
196,COST_CENTER,exact,exp_0254,0.99,rule,190,CC-730
216,EMPLOYEE_ID,exact,exp_0254,0.99,rule,210,E-4253
249,EMAIL,exact,exp_0254,0.99,rule,224,ava.thompson@corp.example
272,PHONE_NUMBER,exact,exp_0254,0.99,rule,257,+1-646-555-0131
21,PERSON,exact,exp_0255,0.64,gliner_heuristic,9,Ava Thompson
69,DATE,exact,exp_0255,0.99,rule,59,2026-04-12
89,EMPLOYEE_ID,exact,exp_0255,0.99,rule,83,E-4254
110,VENDOR,exact,exp_0255,0.56,gliner_heuristic,98,Slate & Fork
126,AMOUNT,exact,exp_0255,0.99,rule,119,$362.15
156,CARD_LAST4,exact,exp_0255,0.99,rule,152,5054
223,PROJECT_CODE,exact,exp_0255,0.99,rule,211,PC-ORBIT-518
243,COST_CENTER,exact,exp_0255,0.99,rule,237,CC-612
266,INVOICE_ID,exact,exp_0255,0.99,rule,253,INV-2026-0294
312,EMAIL,exact,exp_0255,0.99,rule,287,ava.thompson@corp.example
331,PHONE_NUMBER,exact,exp_0255,0.99,rule,316,+1-646-555-0131
409,VENDOR,false_positive,exp_0255,0.56,gliner_heuristic,395,and invoice ID
20,PERSON,exact,exp_0256,0.64,gliner_heuristic,9,Daniel Chen
60,AMOUNT,exact,exp_0256,0.99,rule,53,$119.90
74,DATE,exact,exp_0256,0.99,rule,64,2026-04-17
93,VENDOR,exact,exp_0256,0.56,gliner_heuristic,80,Uber Business
113,EMPLOYEE_ID,exact,exp_0256,0.99,rule,107,E-4255
136,INVOICE_ID,exact,exp_0256,0.99,rule,123,INV-2026-0295
154,CARD_LAST4,exact,exp_0256,0.99,rule,150,5055
186,EMAIL,exact,exp_0256,0.99,rule,162,daniel.chen@corp.example
209,PHONE_NUMBER,exact,exp_0256,0.99,rule,194,+1-408-555-0163
19,PERSON,exact,exp_0257,0.64,gliner_heuristic,9,Priya Shah
67,DATE,exact,exp_0257,0.99,rule,57,2026-04-14
87,EMPLOYEE_ID,exact,exp_0257,0.99,rule,81,E-4256
115,VENDOR,exact,exp_0257,0.56,gliner_heuristic,96,North Point Kitchen
131,AMOUNT,exact,exp_0257,0.99,rule,124,$430.00
161,CARD_LAST4,exact,exp_0257,0.99,rule,157,5056
230,PROJECT_CODE,exact,exp_0257,0.99,rule,216,PC-POLARIS-336
250,COST_CENTER,exact,exp_0257,0.99,rule,244,CC-612
273,INVOICE_ID,exact,exp_0257,0.99,rule,260,INV-2026-0296
317,EMAIL,exact,exp_0257,0.99,rule,294,priya.shah@corp.example
336,PHONE_NUMBER,exact,exp_0257,0.99,rule,321,+1-312-555-0191
20,PERSON,exact,exp_0258,0.64,gliner_heuristic,9,Marcus Reed
53,VENDOR,exact,exp_0258,0.56,gliner_heuristic,34,Marriott Waterfront
67,DATE,exact,exp_0258,0.99,rule,57,2026-04-06
116,AMOUNT,exact,exp_0258,0.99,rule,109,$701.25
136,EMPLOYEE_ID,exact,exp_0258,0.99,rule,130,E-4257
159,INVOICE_ID,exact,exp_0258,0.99,rule,146,INV-2026-0297
183,PROJECT_CODE,exact,exp_0258,0.99,rule,169,PC-POLARIS-336
203,COST_CENTER,exact,exp_0258,0.99,rule,197,CC-275
221,CARD_LAST4,exact,exp_0258,0.99,rule,217,5057
255,EMAIL,exact,exp_0258,0.99,rule,231,marcus.reed@corp.example
274,PHONE_NUMBER,exact,exp_0258,0.99,rule,259,+1-415-555-0186
20,PERSON,exact,exp_0259,0.64,gliner_heuristic,9,Marcus Reed
49,DATE,exact,exp_0259,0.99,rule,39,2026-03-31
74,VENDOR,exact,exp_0259,0.56,gliner_heuristic,59,Alaska Airlines
97,AMOUNT,exact,exp_0259,0.99,rule,88,"$1,150.35"
117,EMPLOYEE_ID,exact,exp_0259,0.99,rule,111,E-4258
140,INVOICE_ID,exact,exp_0259,0.99,rule,127,INV-2026-0298
162,PROJECT_CODE,exact,exp_0259,0.99,rule,150,PC-ALPHA-204
182,COST_CENTER,exact,exp_0259,0.99,rule,176,CC-275
214,EMAIL,exact,exp_0259,0.99,rule,190,marcus.reed@corp.example
237,PHONE_NUMBER,exact,exp_0259,0.99,rule,222,+1-415-555-0186
19,PERSON,exact,exp_0260,0.64,gliner_heuristic,9,Noah Patel
58,AMOUNT,exact,exp_0260,0.99,rule,52,$54.20
72,DATE,exact,exp_0260,0.99,rule,62,2026-04-05
92,VENDOR,exact,exp_0260,0.56,gliner_heuristic,78,Lyft Corporate
112,EMPLOYEE_ID,exact,exp_0260,0.99,rule,106,E-4259
135,INVOICE_ID,exact,exp_0260,0.99,rule,122,INV-2026-0299
153,CARD_LAST4,exact,exp_0260,0.99,rule,149,5059
184,EMAIL,exact,exp_0260,0.99,rule,161,noah.patel@corp.example
207,PHONE_NUMBER,exact,exp_0260,0.99,rule,192,+1-202-555-0118
21,PERSON,exact,exp_0261,0.64,gliner_heuristic,9,Ava Thompson
73,AMOUNT,exact,exp_0261,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0261,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0261,0.99,rule,91,$31.15
111,DATE,exact,exp_0261,0.99,rule,101,2026-04-05
157,INVOICE_ID,exact,exp_0261,0.99,rule,144,INV-2026-0300
179,PROJECT_CODE,exact,exp_0261,0.99,rule,167,PC-ORBIT-518
199,COST_CENTER,exact,exp_0261,0.99,rule,193,CC-730
219,EMPLOYEE_ID,exact,exp_0261,0.99,rule,213,E-4260
252,EMAIL,exact,exp_0261,0.99,rule,227,ava.thompson@corp.example
275,PHONE_NUMBER,exact,exp_0261,0.99,rule,260,+1-646-555-0131
134,VENDOR,false_positive,exp_0261,0.56,gliner_heuristic,115,vendor Slate & Fork
21,PERSON,exact,exp_0262,0.64,gliner_heuristic,9,Elena Garcia
88,VENDOR,exact,exp_0262,0.56,gliner_heuristic,79,Atlassian
105,DATE,exact,exp_0262,0.99,rule,95,2026-04-13
136,AMOUNT,exact,exp_0262,0.99,rule,127,"$1,250.00"
159,INVOICE_ID,exact,exp_0262,0.99,rule,146,INV-2026-0301
181,PROJECT_CODE,exact,exp_0262,0.99,rule,169,PC-ALPHA-204
201,COST_CENTER,exact,exp_0262,0.99,rule,195,CC-612
221,EMPLOYEE_ID,exact,exp_0262,0.99,rule,215,E-4261
254,EMAIL,exact,exp_0262,0.99,rule,229,elena.garcia@corp.example
277,PHONE_NUMBER,exact,exp_0262,0.99,rule,262,+1-206-555-0174
19,PERSON,exact,exp_0263,0.64,gliner_heuristic,9,Noah Patel
67,DATE,exact,exp_0263,0.99,rule,57,2026-04-20
87,EMPLOYEE_ID,exact,exp_0263,0.99,rule,81,E-4262
108,VENDOR,exact,exp_0263,0.56,gliner_heuristic,96,Harbor Grill
124,AMOUNT,exact,exp_0263,0.99,rule,117,$362.15
154,CARD_LAST4,exact,exp_0263,0.99,rule,150,5062
223,PROJECT_CODE,exact,exp_0263,0.99,rule,211,PC-ORBIT-518
243,COST_CENTER,exact,exp_0263,0.99,rule,237,CC-410
266,INVOICE_ID,exact,exp_0263,0.99,rule,253,INV-2026-0302
310,EMAIL,exact,exp_0263,0.99,rule,287,noah.patel@corp.example
329,PHONE_NUMBER,exact,exp_0263,0.99,rule,314,+1-202-555-0118
407,VENDOR,false_positive,exp_0263,0.56,gliner_heuristic,393,and invoice ID
21,PERSON,exact,exp_0264,0.64,gliner_heuristic,9,Elena Garcia
60,AMOUNT,exact,exp_0264,0.99,rule,54,$54.20
74,DATE,exact,exp_0264,0.99,rule,64,2026-04-09
104,VENDOR,exact,exp_0264,0.56,gliner_heuristic,80,Airport Taxi Cooperative
124,EMPLOYEE_ID,exact,exp_0264,0.99,rule,118,E-4263
147,INVOICE_ID,exact,exp_0264,0.99,rule,134,INV-2026-0303
165,CARD_LAST4,exact,exp_0264,0.99,rule,161,5063
198,EMAIL,exact,exp_0264,0.99,rule,173,elena.garcia@corp.example
221,PHONE_NUMBER,exact,exp_0264,0.99,rule,206,+1-206-555-0174
20,PERSON,exact,exp_0265,0.64,gliner_heuristic,9,John Miller
68,DATE,exact,exp_0265,0.99,rule,58,2026-04-10
88,EMPLOYEE_ID,exact,exp_0265,0.99,rule,82,E-4264
109,VENDOR,exact,exp_0265,0.56,gliner_heuristic,97,Slate & Fork
125,AMOUNT,exact,exp_0265,0.99,rule,118,$450.00
155,CARD_LAST4,exact,exp_0265,0.99,rule,151,5064
221,PROJECT_CODE,exact,exp_0265,0.99,rule,209,PC-ORBIT-518
241,COST_CENTER,exact,exp_0265,0.99,rule,235,CC-275
264,INVOICE_ID,exact,exp_0265,0.99,rule,251,INV-2026-0304
309,EMAIL,exact,exp_0265,0.99,rule,285,john.miller@corp.example
328,PHONE_NUMBER,exact,exp_0265,0.99,rule,313,+1-617-555-0142
20,PERSON,exact,exp_0266,0.64,gliner_heuristic,9,John Miller
50,VENDOR,exact,exp_0266,0.56,gliner_heuristic,34,Motel 6 Downtown
64,DATE,exact,exp_0266,0.99,rule,54,2026-04-14
113,AMOUNT,exact,exp_0266,0.99,rule,106,$701.25
133,EMPLOYEE_ID,exact,exp_0266,0.99,rule,127,E-4265
156,INVOICE_ID,exact,exp_0266,0.99,rule,143,INV-2026-0305
178,PROJECT_CODE,exact,exp_0266,0.99,rule,166,PC-ORBIT-518
198,COST_CENTER,exact,exp_0266,0.99,rule,192,CC-410
216,CARD_LAST4,exact,exp_0266,0.99,rule,212,5065
250,EMAIL,exact,exp_0266,0.99,rule,226,john.miller@corp.example
269,PHONE_NUMBER,exact,exp_0266,0.99,rule,254,+1-617-555-0142
21,PERSON,exact,exp_0267,0.64,gliner_heuristic,9,Ava Thompson
50,DATE,exact,exp_0267,0.99,rule,40,2026-04-08
75,VENDOR,exact,exp_0267,0.56,gliner_heuristic,60,United Airlines
98,AMOUNT,exact,exp_0267,0.99,rule,89,"$1,388.70"
118,EMPLOYEE_ID,exact,exp_0267,0.99,rule,112,E-4266
141,INVOICE_ID,exact,exp_0267,0.99,rule,128,INV-2026-0306
162,PROJECT_CODE,exact,exp_0267,0.99,rule,151,PC-NOVA-117
182,COST_CENTER,exact,exp_0267,0.99,rule,176,CC-410
215,EMAIL,exact,exp_0267,0.99,rule,190,ava.thompson@corp.example
238,PHONE_NUMBER,exact,exp_0267,0.99,rule,223,+1-646-555-0131
19,PERSON,exact,exp_0268,0.64,gliner_heuristic,9,Noah Patel
58,AMOUNT,exact,exp_0268,0.99,rule,52,$54.20
72,DATE,exact,exp_0268,0.99,rule,62,2026-04-13
93,VENDOR,exact,exp_0268,0.56,gliner_heuristic,78,Metro Black Car
113,EMPLOYEE_ID,exact,exp_0268,0.99,rule,107,E-4267
136,INVOICE_ID,exact,exp_0268,0.99,rule,123,INV-2026-0307
154,CARD_LAST4,exact,exp_0268,0.99,rule,150,5067
185,EMAIL,exact,exp_0268,0.99,rule,162,noah.patel@corp.example
208,PHONE_NUMBER,exact,exp_0268,0.99,rule,193,+1-202-555-0118
21,PERSON,exact,exp_0269,0.64,gliner_heuristic,9,Elena Garcia
73,AMOUNT,exact,exp_0269,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0269,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0269,0.99,rule,91,$31.15
111,DATE,exact,exp_0269,0.99,rule,101,2026-04-13
157,INVOICE_ID,exact,exp_0269,0.99,rule,144,INV-2026-0308
179,PROJECT_CODE,exact,exp_0269,0.99,rule,167,PC-ORBIT-518
199,COST_CENTER,exact,exp_0269,0.99,rule,193,CC-730
219,EMPLOYEE_ID,exact,exp_0269,0.99,rule,213,E-4268
252,EMAIL,exact,exp_0269,0.99,rule,227,elena.garcia@corp.example
275,PHONE_NUMBER,exact,exp_0269,0.99,rule,260,+1-206-555-0174
134,VENDOR,false_positive,exp_0269,0.56,gliner_heuristic,115,vendor Slate & Fork
20,PERSON,exact,exp_0270,0.64,gliner_heuristic,9,John Miller
84,VENDOR,exact,exp_0270,0.56,gliner_heuristic,78,Notion
101,DATE,exact,exp_0270,0.99,rule,91,2026-04-13
130,AMOUNT,exact,exp_0270,0.99,rule,123,$980.00
153,INVOICE_ID,exact,exp_0270,0.99,rule,140,INV-2026-0309
177,PROJECT_CODE,exact,exp_0270,0.99,rule,163,PC-POLARIS-336
197,COST_CENTER,exact,exp_0270,0.99,rule,191,CC-410
217,EMPLOYEE_ID,exact,exp_0270,0.99,rule,211,E-4269
249,EMAIL,exact,exp_0270,0.99,rule,225,john.miller@corp.example
272,PHONE_NUMBER,exact,exp_0270,0.99,rule,257,+1-617-555-0142
21,PERSON,exact,exp_0271,0.64,gliner_heuristic,9,Sarah Brooks
69,DATE,exact,exp_0271,0.99,rule,59,2026-04-16
89,EMPLOYEE_ID,exact,exp_0271,0.99,rule,83,E-4270
117,VENDOR,exact,exp_0271,0.56,gliner_heuristic,98,North Point Kitchen
133,AMOUNT,exact,exp_0271,0.99,rule,126,$362.15
163,CARD_LAST4,exact,exp_0271,0.99,rule,159,5070
234,PROJECT_CODE,exact,exp_0271,0.99,rule,220,PC-POLARIS-336
254,COST_CENTER,exact,exp_0271,0.99,rule,248,CC-612
277,INVOICE_ID,exact,exp_0271,0.99,rule,264,INV-2026-0310
323,EMAIL,exact,exp_0271,0.99,rule,298,sarah.brooks@corp.example
342,PHONE_NUMBER,exact,exp_0271,0.99,rule,327,+1-718-555-0152
420,VENDOR,false_positive,exp_0271,0.56,gliner_heuristic,406,and invoice ID
21,PERSON,exact,exp_0272,0.64,gliner_heuristic,9,Ava Thompson
61,AMOUNT,exact,exp_0272,0.99,rule,54,$119.90
75,DATE,exact,exp_0272,0.99,rule,65,2026-04-17
96,VENDOR,exact,exp_0272,0.56,gliner_heuristic,81,Metro Black Car
116,EMPLOYEE_ID,exact,exp_0272,0.99,rule,110,E-4271
139,INVOICE_ID,exact,exp_0272,0.99,rule,126,INV-2026-0311
157,CARD_LAST4,exact,exp_0272,0.99,rule,153,5071
190,EMAIL,exact,exp_0272,0.99,rule,165,ava.thompson@corp.example
213,PHONE_NUMBER,exact,exp_0272,0.99,rule,198,+1-646-555-0131
21,PERSON,exact,exp_0273,0.64,gliner_heuristic,9,Sarah Brooks
69,DATE,exact,exp_0273,0.99,rule,59,2026-04-18
89,EMPLOYEE_ID,exact,exp_0273,0.99,rule,83,E-4272
110,VENDOR,exact,exp_0273,0.56,gliner_heuristic,98,Slate & Fork
126,AMOUNT,exact,exp_0273,0.99,rule,119,$482.15
156,CARD_LAST4,exact,exp_0273,0.99,rule,152,5072
221,PROJECT_CODE,exact,exp_0273,0.99,rule,210,PC-NOVA-117
241,COST_CENTER,exact,exp_0273,0.99,rule,235,CC-410
264,INVOICE_ID,exact,exp_0273,0.99,rule,251,INV-2026-0312
310,EMAIL,exact,exp_0273,0.99,rule,285,sarah.brooks@corp.example
329,PHONE_NUMBER,exact,exp_0273,0.99,rule,314,+1-718-555-0152
20,PERSON,exact,exp_0274,0.64,gliner_heuristic,9,Marcus Reed
50,VENDOR,exact,exp_0274,0.56,gliner_heuristic,34,Motel 6 Downtown
64,DATE,exact,exp_0274,0.99,rule,54,2026-04-04
113,AMOUNT,exact,exp_0274,0.99,rule,106,$612.40
133,EMPLOYEE_ID,exact,exp_0274,0.99,rule,127,E-4273
156,INVOICE_ID,exact,exp_0274,0.99,rule,143,INV-2026-0313
178,PROJECT_CODE,exact,exp_0274,0.99,rule,166,PC-ALPHA-204
198,COST_CENTER,exact,exp_0274,0.99,rule,192,CC-730
216,CARD_LAST4,exact,exp_0274,0.99,rule,212,5073
250,EMAIL,exact,exp_0274,0.99,rule,226,marcus.reed@corp.example
269,PHONE_NUMBER,exact,exp_0274,0.99,rule,254,+1-415-555-0186
20,PERSON,exact,exp_0275,0.64,gliner_heuristic,9,Daniel Chen
49,DATE,exact,exp_0275,0.99,rule,39,2026-04-01
74,VENDOR,exact,exp_0275,0.56,gliner_heuristic,59,United Airlines
97,AMOUNT,exact,exp_0275,0.99,rule,88,"$1,150.35"
117,EMPLOYEE_ID,exact,exp_0275,0.99,rule,111,E-4274
140,INVOICE_ID,exact,exp_0275,0.99,rule,127,INV-2026-0314
164,PROJECT_CODE,exact,exp_0275,0.99,rule,150,PC-POLARIS-336
184,COST_CENTER,exact,exp_0275,0.99,rule,178,CC-275
216,EMAIL,exact,exp_0275,0.99,rule,192,daniel.chen@corp.example
239,PHONE_NUMBER,exact,exp_0275,0.99,rule,224,+1-408-555-0163
19,PERSON,exact,exp_0276,0.64,gliner_heuristic,9,Noah Patel
58,AMOUNT,exact,exp_0276,0.99,rule,52,$28.55
72,DATE,exact,exp_0276,0.99,rule,62,2026-04-05
92,VENDOR,exact,exp_0276,0.56,gliner_heuristic,78,Lyft Corporate
112,EMPLOYEE_ID,exact,exp_0276,0.99,rule,106,E-4275
135,INVOICE_ID,exact,exp_0276,0.99,rule,122,INV-2026-0315
153,CARD_LAST4,exact,exp_0276,0.99,rule,149,5075
184,EMAIL,exact,exp_0276,0.99,rule,161,noah.patel@corp.example
207,PHONE_NUMBER,exact,exp_0276,0.99,rule,192,+1-202-555-0118
21,PERSON,exact,exp_0277,0.64,gliner_heuristic,9,Ava Thompson
73,AMOUNT,exact,exp_0277,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0277,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0277,0.99,rule,91,$31.15
111,DATE,exact,exp_0277,0.99,rule,101,2026-04-11
157,INVOICE_ID,exact,exp_0277,0.99,rule,144,INV-2026-0316
181,PROJECT_CODE,exact,exp_0277,0.99,rule,167,PC-POLARIS-336
201,COST_CENTER,exact,exp_0277,0.99,rule,195,CC-410
221,EMPLOYEE_ID,exact,exp_0277,0.99,rule,215,E-4276
254,EMAIL,exact,exp_0277,0.99,rule,229,ava.thompson@corp.example
277,PHONE_NUMBER,exact,exp_0277,0.99,rule,262,+1-646-555-0131
134,VENDOR,false_positive,exp_0277,0.56,gliner_heuristic,115,vendor Harbor Grill
20,PERSON,exact,exp_0278,0.64,gliner_heuristic,9,Daniel Chen
83,VENDOR,exact,exp_0278,0.56,gliner_heuristic,78,Slack
100,DATE,exact,exp_0278,0.99,rule,90,2026-04-13
129,AMOUNT,exact,exp_0278,0.99,rule,122,$980.00
152,INVOICE_ID,exact,exp_0278,0.99,rule,139,INV-2026-0317
173,PROJECT_CODE,exact,exp_0278,0.99,rule,162,PC-NOVA-117
193,COST_CENTER,exact,exp_0278,0.99,rule,187,CC-730
213,EMPLOYEE_ID,exact,exp_0278,0.99,rule,207,E-4277
245,EMAIL,exact,exp_0278,0.99,rule,221,daniel.chen@corp.example
268,PHONE_NUMBER,exact,exp_0278,0.99,rule,253,+1-408-555-0163
20,PERSON,exact,exp_0279,0.64,gliner_heuristic,9,Marcus Reed
68,DATE,exact,exp_0279,0.99,rule,58,2026-04-12
88,EMPLOYEE_ID,exact,exp_0279,0.99,rule,82,E-4278
109,VENDOR,exact,exp_0279,0.56,gliner_heuristic,97,Harbor Grill
125,AMOUNT,exact,exp_0279,0.99,rule,118,$362.15
155,CARD_LAST4,exact,exp_0279,0.99,rule,151,5078
220,PROJECT_CODE,exact,exp_0279,0.99,rule,209,PC-NOVA-117
240,COST_CENTER,exact,exp_0279,0.99,rule,234,CC-730
263,INVOICE_ID,exact,exp_0279,0.99,rule,250,INV-2026-0318
308,EMAIL,exact,exp_0279,0.99,rule,284,marcus.reed@corp.example
327,PHONE_NUMBER,exact,exp_0279,0.99,rule,312,+1-415-555-0186
405,VENDOR,false_positive,exp_0279,0.56,gliner_heuristic,391,and invoice ID
20,PERSON,exact,exp_0280,0.64,gliner_heuristic,9,Daniel Chen
60,AMOUNT,exact,exp_0280,0.99,rule,53,$119.90
74,DATE,exact,exp_0280,0.99,rule,64,2026-04-09
95,VENDOR,exact,exp_0280,0.56,gliner_heuristic,80,Metro Black Car
115,EMPLOYEE_ID,exact,exp_0280,0.99,rule,109,E-4279
138,INVOICE_ID,exact,exp_0280,0.99,rule,125,INV-2026-0319
156,CARD_LAST4,exact,exp_0280,0.99,rule,152,5079
188,EMAIL,exact,exp_0280,0.99,rule,164,daniel.chen@corp.example
211,PHONE_NUMBER,exact,exp_0280,0.99,rule,196,+1-408-555-0163
19,PERSON,exact,exp_0281,0.64,gliner_heuristic,9,Noah Patel
67,DATE,exact,exp_0281,0.99,rule,57,2026-04-14
87,EMPLOYEE_ID,exact,exp_0281,0.99,rule,81,E-4280
108,VENDOR,exact,exp_0281,0.56,gliner_heuristic,96,Slate & Fork
124,AMOUNT,exact,exp_0281,0.99,rule,117,$450.00
154,CARD_LAST4,exact,exp_0281,0.99,rule,150,5080
219,PROJECT_CODE,exact,exp_0281,0.99,rule,208,PC-NOVA-117
239,COST_CENTER,exact,exp_0281,0.99,rule,233,CC-275
262,INVOICE_ID,exact,exp_0281,0.99,rule,249,INV-2026-0320
306,EMAIL,exact,exp_0281,0.99,rule,283,noah.patel@corp.example
325,PHONE_NUMBER,exact,exp_0281,0.99,rule,310,+1-202-555-0118
20,PERSON,exact,exp_0282,0.64,gliner_heuristic,9,Daniel Chen
50,VENDOR,exact,exp_0282,0.56,gliner_heuristic,34,Motel 6 Downtown
64,DATE,exact,exp_0282,0.99,rule,54,2026-04-12
113,AMOUNT,exact,exp_0282,0.99,rule,106,$640.00
133,EMPLOYEE_ID,exact,exp_0282,0.99,rule,127,E-4281
156,INVOICE_ID,exact,exp_0282,0.99,rule,143,INV-2026-0321
178,PROJECT_CODE,exact,exp_0282,0.99,rule,166,PC-ORBIT-518
198,COST_CENTER,exact,exp_0282,0.99,rule,192,CC-730
216,CARD_LAST4,exact,exp_0282,0.99,rule,212,5081
250,EMAIL,exact,exp_0282,0.99,rule,226,daniel.chen@corp.example
269,PHONE_NUMBER,exact,exp_0282,0.99,rule,254,+1-408-555-0163
21,PERSON,exact,exp_0283,0.64,gliner_heuristic,9,Sarah Brooks
50,DATE,exact,exp_0283,0.99,rule,40,2026-04-09
75,VENDOR,exact,exp_0283,0.56,gliner_heuristic,60,United Airlines
98,AMOUNT,exact,exp_0283,0.99,rule,89,"$1,150.35"
118,EMPLOYEE_ID,exact,exp_0283,0.99,rule,112,E-4282
141,INVOICE_ID,exact,exp_0283,0.99,rule,128,INV-2026-0322
162,PROJECT_CODE,exact,exp_0283,0.99,rule,151,PC-NOVA-117
182,COST_CENTER,exact,exp_0283,0.99,rule,176,CC-275
215,EMAIL,exact,exp_0283,0.99,rule,190,sarah.brooks@corp.example
238,PHONE_NUMBER,exact,exp_0283,0.99,rule,223,+1-718-555-0152
20,PERSON,exact,exp_0284,0.64,gliner_heuristic,9,John Miller
60,AMOUNT,exact,exp_0284,0.99,rule,53,$119.90
74,DATE,exact,exp_0284,0.99,rule,64,2026-04-13
93,VENDOR,exact,exp_0284,0.56,gliner_heuristic,80,Uber Business
113,EMPLOYEE_ID,exact,exp_0284,0.99,rule,107,E-4283
136,INVOICE_ID,exact,exp_0284,0.99,rule,123,INV-2026-0323
154,CARD_LAST4,exact,exp_0284,0.99,rule,150,5083
186,EMAIL,exact,exp_0284,0.99,rule,162,john.miller@corp.example
209,PHONE_NUMBER,exact,exp_0284,0.99,rule,194,+1-617-555-0142
21,PERSON,exact,exp_0285,0.64,gliner_heuristic,9,Ava Thompson
73,AMOUNT,exact,exp_0285,0.99,rule,66,$420.00
85,AMOUNT,exact,exp_0285,0.99,rule,79,$21.00
97,AMOUNT,exact,exp_0285,0.99,rule,91,$31.15
111,DATE,exact,exp_0285,0.99,rule,101,2026-04-09
164,INVOICE_ID,exact,exp_0285,0.99,rule,151,INV-2026-0324
188,PROJECT_CODE,exact,exp_0285,0.99,rule,174,PC-POLARIS-336
208,COST_CENTER,exact,exp_0285,0.99,rule,202,CC-410
228,EMPLOYEE_ID,exact,exp_0285,0.99,rule,222,E-4284
261,EMAIL,exact,exp_0285,0.99,rule,236,ava.thompson@corp.example
284,PHONE_NUMBER,exact,exp_0285,0.99,rule,269,+1-646-555-0131
